,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
24,24,634,10,2017-12-25,North San Juan,<TL,2689.277777777778,2.7222222222222223,3.2222222222222223,-2.6111111111111107,-8.055555555555555,49.111111111111114,10.055555555555557,235.38888888888889,20.61111111111111,0.0,0.06000000000000001,0.21833333333333327,0.15555555555555556,0.03,5.0555555555555545,2.3405555555555555,no,3,0
25,25,660,10,2017-12-26,North San Juan,<TL,2689.277777777778,1.5,4.166666666666667,-9.722222222222221,-11.888888888888893,41.111111111111114,3.5,167.5,8.833333333333334,0.0,0.0,0.020000000000000004,0.1111111111111111,0.05000000000000001,4.761111111111111,2.001111111111112,no,4,0
26,26,686,10,2017-12-27,North San Juan,<TL,2689.277777777778,0.3888888888888889,4.833333333333333,-12.777777777777779,-14.833333333333336,35.555555555555564,3.111111111111111,190.5,9.166666666666666,0.0,0.005,0.0061111111111111106,0.0,0.0,5.4222222222222225,1.64,no,5,0
27,27,712,10,2017-12-28,North San Juan,<TL,2689.277777777778,2.7777777777777777,7.222222222222222,-10.333333333333334,-13.944444444444445,29.11111111111111,3.2777777777777777,196.27777777777766,7.944444444444445,0.0,0.0,0.031111111111111117,0.0,0.0,4.094444444444445,2.1600000000000006,no,6,1
28,28,738,10,2017-12-29,North San Juan,<TL,2689.277777777778,5.5555555555555545,8.38888888888889,-9.722222222222221,-14.444444444444445,23.5,4.833333333333333,214.5,13.055555555555555,0.0,0.0,0.041666666666666664,0.0,0.0,4.3277777777777775,2.230555555555556,no,7,0
29,29,764,10,2017-12-30,North San Juan,<TL,2689.277777777778,8.666666666666666,10.611111111111107,-8.444444444444445,-17.61111111111111,14.111111111111107,7.6111111111111125,175.61111111111111,18.555555555555557,0.0,0.0,0.041666666666666664,0.016666666666666666,0.0,3.1,2.230555555555556,no,8,0
30,30,790,10,2017-12-31,North San Juan,<TL,2689.277777777778,5.0,11.388888888888893,-4.111111111111111,-12.888888888888893,26.33333333333333,9.333333333333334,176.83333333333337,20.0,0.0,0.0,0.0,0.016666666666666666,0.0,3.716666666666667,2.0138888888888893,no,9,0
31,31,816,10,2018-01-01,North San Juan,<TL,2689.277777777778,1.3333333333333333,6.833333333333332,-11.777777777777779,-20.38888888888889,20.444444444444443,1.8888888888888888,216.0555555555556,4.2222222222222205,0.0,0.0,0.0,0.016666666666666666,0.0,4.266666666666667,1.6111111111111107,no,10,0
32,32,842,10,2018-01-02,North San Juan,<TL,2673.7647058823527,-0.35294117647058826,6.235294117647059,-12.470588235294118,-19.0,30.117647058823533,5.0588235294117645,225.5882352941176,10.941176470588236,0.0,0.0,0.0,0.2117647058823529,0.0,4.288235294117648,1.4670588235294115,no,11,0
33,33,868,10,2018-01-03,North San Juan,<TL,2689.277777777778,-0.6111111111111112,4.722222222222221,-13.555555555555555,-20.72222222222221,23.38888888888889,3.2777777777777777,163.88888888888889,7.722222222222222,0.0,0.0,0.09833333333333333,0.016666666666666666,0.0,4.522222222222221,1.3133333333333337,no,12,0
34,34,894,10,2018-01-04,North San Juan,<TL,2673.7647058823527,-4.0588235294117645,6.8235294117647065,-12.411764705882351,-21.058823529411768,38.352941176470594,2.8823529411764706,237.4705882352941,4.705882352941177,0.0,0.003529411764705882,0.0,0.0,0.0,2.564705882352941,1.136470588235294,no,13,0
35,35,920,10,2018-01-05,North San Juan,<TL,2673.7647058823527,2.764705882352941,5.882352941176473,-10.588235294117649,-11.705882352941178,35.29411764705883,1.2352941176470589,167.35294117647058,3.0588235294117645,0.0,0.0,0.03,0.2117647058823529,0.0,3.3235294117647056,1.526470588235294,no,14,0
36,36,946,10,2018-01-06,North San Juan,<TL,2673.7647058823527,1.1176470588235294,7.0,-8.058823529411764,-6.9411764705882355,56.29411764705882,3.647058823529412,285.4705882352941,7.411764705882352,0.0,0.014117647058823528,0.04411764705882353,0.2117647058823529,0.0,3.3176470588235287,1.268235294117647,no,15,0
37,37,972,10,2018-01-07,North San Juan,<TL,2673.7647058823527,0.8235294117647058,4.882352941176472,-5.764705882352941,-5.117647058823528,72.76470588235293,3.1764705882352944,142.2941176470588,10.294117647058824,0.013529411764705884,0.13000000000000006,0.20764705882352946,11.970588235294118,0.0,13.623529411764705,1.9129411764705884,yes,0,1
38,38,998,10,2018-01-08,North San Juan,<TL,2673.7647058823527,-1.2352941176470589,5.0588235294117645,-10.588235294117649,-8.823529411764708,67.47058823529412,2.3529411764705883,90.94117647058823,5.176470588235294,0.0,0.0,0.06705882352941175,0.2117647058823529,0.0,11.611764705882347,1.6264705882352943,no,1,0
39,39,1024,10,2018-01-09,North San Juan,<TL,2689.277777777778,4.055555555555555,7.0555555555555545,-3.333333333333333,-3.333333333333333,62.611111111111114,8.166666666666666,151.27777777777774,15.666666666666664,0.0,0.04555555555555557,0.30222222222222217,0.5,0.0,10.944444444444445,2.668333333333333,no,2,0
40,40,1050,10,2018-01-10,North San Juan,<TL,2689.277777777778,3.111111111111111,7.444444444444445,-1.2777777777777777,-2.7222222222222223,71.0,5.833333333333332,197.77777777777766,12.666666666666664,0.0016666666666666663,0.2716666666666666,0.2666666666666667,1.3,0.0,13.583333333333336,3.1922222222222216,yes,0,3
41,41,1076,10,2018-01-11,North San Juan,<TL,2680.1052631578946,-3.526315789473684,2.526315789473684,-9.0,-10.789473684210524,68.10526315789474,5.7894736842105265,257.2631578947368,15.421052631578947,0.0,0.5678947368421052,0.2552631578947369,7.83157894736842,0.03,27.621052631578944,2.9652631578947366,yes,0,9
42,42,1102,10,2018-01-12,North San Juan,<TL,2689.277777777778,-1.0,0.2777777777777778,-11.722222222222221,-6.4444444444444455,68.6111111111111,7.444444444444445,170.22222222222226,21.61111111111111,0.0,0.0027777777777777783,0.09055555555555556,0.35,0.0,17.7,3.2622222222222224,no,1,2
43,43,1128,10,2018-01-13,North San Juan,<TL,2689.277777777778,-3.4444444444444446,0.5,-15.5,-11.666666666666664,56.38888888888889,2.3888888888888893,174.33333333333337,5.111111111111111,0.0,0.02333333333333333,0.2711111111111111,0.1,0.0,23.65,2.7133333333333334,no,2,3
44,44,1154,10,2018-01-14,North San Juan,<TL,2689.277777777778,-1.2777777777777777,4.333333333333333,-12.777777777777779,-11.0,49.5,2.1111111111111107,162.33333333333334,5.222222222222221,0.0,0.0016666666666666663,0.04111111111111111,0.016666666666666666,0.0,21.777777777777786,2.893888888888889,no,3,2
45,45,1180,10,2018-01-15,North San Juan,<TL,2689.277777777778,0.2777777777777778,6.0,-13.222222222222221,-14.222222222222221,35.72222222222222,3.9444444444444446,177.88888888888889,6.777777777777778,0.0,0.0,0.03666666666666667,0.0,0.0,18.28888888888889,2.9911111111111115,no,4,0
46,46,1206,10,2018-01-16,North San Juan,<TL,2680.1052631578946,-4.368421052631579,3.842105263157895,-15.36842105263158,-17.210526315789473,43.05263157894736,2.473684210526316,125.57894736842104,7.315789473684211,0.0,0.0,0.3236842105263157,0.015789473684210527,0.10000000000000002,19.04736842105263,2.6242105263157893,no,5,0
47,47,1232,10,2018-01-17,North San Juan,<TL,2680.1052631578946,-2.7894736842105257,2.5789473684210527,-14.789473684210524,-17.736842105263158,34.68421052631579,2.1578947368421053,216.05263157894737,4.789473684210527,0.0,0.0,0.14842105263157893,0.0,0.0,18.42105263157895,2.8084210526315787,no,6,0
48,48,1258,10,2018-01-18,North San Juan,<TL,2680.1052631578946,-0.7368421052631579,4.526315789473684,-12.526315789473689,-15.473684210526311,37.05263157894737,3.6315789473684217,146.0,6.7368421052631575,0.0,0.0,0.02631578947368421,0.0,0.0,17.342105263157894,2.834736842105264,no,7,0
